"location","context","source","target"
"doc.acknowledgements.executive_summary.paragraph.22b6185e16a1","acknowledgements.executive_summary|paragraph","The first version of the DigComp framework was published in 2013, with updates published in 2016, 2017 and 2022. All versions of the framework are underpinned by a scientific evidence-based approach and consultation with experts and stakeholders. Similary, this iteration of DigComp has been shaped by scientific research and input and feedback from around 300 experts and stakeholders from a diversity of backgrounds.","De eerste versie van het DigComp-kader werd gepubliceerd in 2013, met updates in 2016, 2017 en 2022. Alle versies van het kader zijn gebaseerd op een wetenschappelijke, empirisch onderbouwde benadering en overleg met deskundigen en belanghebbenden. Op vergelijkbare wijze is deze versie van DigComp gevormd door wetenschappelijk onderzoek en input en feedback van ongeveer 300 deskundigen en belanghebbenden met uiteenlopende achtergronden."
"doc.acknowledgements.executive_summary.paragraph.f6f51f5ca71d","acknowledgements.executive_summary|paragraph","This update responds to significant developments, trends and practices in relation to digital technologies that have occurred since 2022. It is shaped by five main priorities identified in expert and stakeholder consultations and policy and academic literature: AI competence; cybersecurity competence; rights, choice and responsibility; wellbeing in digital environments; and competence to deal with misinformation and disinformation. In addition, DigComp3.0 embodies the human-centric values of the European Declaration on Digital Rights and Principles for the Digital Decade.","Deze update speelt in op belangrijke ontwikkelingen, trends en praktijken met betrekking tot digitale technologieën die zich sinds 2022 hebben voorgedaan. De update is gebaseerd op vijf hoofdprioriteiten die zijn vastgesteld in overleg met deskundigen en belanghebbenden en in beleidsmatige en academische literatuur: AI-competentie; competentie op het gebied van cyberbeveiliging; rechten, keuze en verantwoordelijkheid; welzijn in digitale omgevingen; en de competentie om om te gaan met misinformatie en desinformatie. Bovendien belichaamt DigComp 3.0 de mensgerichte waarden van de Europese verklaring over digitale rechten en beginselen voor het digitale decennium."
"doc.acknowledgements.executive_summary.paragraph.b3ba21a3170c","acknowledgements.executive_summary|paragraph","Like the previous editions, DigComp 3.0 has five competence areas: (i) information search, evaluation and management; (ii) communication and collaboration; (iii) content creation; (iv) safety, wellbeing and responsible use, including the environmental impact of digital technologies; and (v) problem identification and solving. These are further divided into 21 competences. Four proficiency levels (basic, intermediate, advanced and highly advanced) describe levels of progression. This iteration of the framework includes new and revised competence statements and over 500 new learning outcomes. Learning outcomes are statements for each competence that describe what an individual is expected to know, understand or be able to do after a learning process.","Net als de vorige edities heeft DigComp 3.0 vijf competentiegebieden: (i) zoeken, evalueren en beheren van informatie; (ii) communicatie en samenwerking; (iii) contentcreatie; (iv) veiligheid, welzijn en verantwoord gebruik, inclusief de milieu-impact van digitale technologieën; en (v) problemen identificeren en oplossen. Deze zijn verder onderverdeeld in 21 competenties. Vier beheersingsniveaus (basis, gemiddeld, gevorderd en zeer gevorderd) beschrijven de voortgangsniveaus. Deze versie van het kader bevat nieuwe en herziene competentiebeschrijvingen en meer dan 500 nieuwe leerresultaten. Leerresultaten zijn uitspraken voor elke competentie die beschrijven wat een individu naar verwachting zal weten, begrijpen of kunnen na een leerproces."
"doc.acknowledgements.executive_summary.paragraph.2624ceb1a8d4","acknowledgements.executive_summary|paragraph","They are classified by knowledge, skills and attitudes. Competence statements do not distinguish between knowledge, skills and attitudes, but contain all of the key content of the learning outcomes. As the framework is already used by many stakeholders in various initiatives, the update reflects a balance between structural and conceptual consistency on one hand, and changes needed in response to digital technological developments on the other.","Ze zijn geclassificeerd op basis van kennis, vaardigheden en houding. Competentieverklaringen maken geen onderscheid tussen kennis, vaardigheden en houding, maar bevatten alle kerninhoud van de leerresultaten. Aangezien het kader al door veel belanghebbenden in diverse initiatieven wordt gebruikt, weerspiegelt de update een evenwicht tussen structurele en conceptuele consistentie enerzijds en de veranderingen die nodig zijn als reactie op digitale technologische ontwikkelingen anderzijds."
"doc.acknowledgements.executive_summary.paragraph.dfabe21745d5","acknowledgements.executive_summary|paragraph","In addition to this framework document, readers can access the JRC-DigComp web space, which provides: a clear and user-friendly description of DigComp 3.0; an editable version of the framework; a spreadsheet version, and a linked open data version (in JavaScript Object Notation, JSON format) of the tabular elements of DigComp 3.0.","Naast dit kaderdocument hebben lezers toegang tot de JRC-DigComp-webruimte, die het volgende biedt: een duidelijke en gebruiksvriendelijke beschrijving van DigComp 3.0; een bewerkbare versie van het kader; een spreadsheetversie, en een versie in gekoppelde open data (in JavaScript Object Notation, JSON-formaat) van de tabulaire elementen van DigComp 3.0."
"doc.introduction.importance_of_digital_competence.paragraph.6ebf4ecf98c2","introduction.importance_of_digital_competence|paragraph","Digital environments are intertwined with daily life, working and learning, bringing both benefits and risks, and requiring a range of digital competences. Yet, substantial digital skills gaps remain. It is essential to identify and close these gaps and provide opportunities for everyone to build their digital capabilities. Digital competences bring a range of benefits to individuals (such as ability to use public and commercial platforms and services, to broaden employment and learning opportunities, to foster social connection and civic participation, and to support privacy management and wellbeing in digital environments) (Morte-Nadal & Esteban- Navarro, 2025; Stalmach et al., 2023; Pouliakis et al., 2025; Țarcă et al., 2024), as well as a means to tackle social exclusion (Boerkamp et al., 2024; Brundle et al., 2025) and to enhance the competitiveness of economies (Draghi, 2024; Pakhnenko et al., 2025).","Digitale omgevingen zijn verweven met het dagelijks leven, werk en leren, wat zowel voordelen als risico's met zich meebrengt en een scala aan digitale competenties vereist. Toch blijven er aanzienlijke tekorten in digitale vaardigheden bestaan. Het is essentieel om deze hiaten te identificeren en te dichten en iedereen de kans te bieden zijn digitale capaciteiten op te bouwen. Digitale competenties bieden individuen een reeks voordelen (zoals de vaardigheid om publieke en commerciële platforms en diensten te gebruiken, om werk- en leermogelijkheden te verbreden, om sociale contacten en burgerparticipatie te bevorderen, en om privacybeheer en welzijn in digitale omgevingen te ondersteunen) (Morte-Nadal & Esteban-Navarro, 2025; Stalmach et al., 2023; Pouliakis et al., 2025; Țarcă et al., 2024), evenals een middel om sociale uitsluiting aan te pakken (Boerkamp et al., 2024; Brundle et al., 2025) en het concurrentievermogen van economieën te versterken (Draghi, 2024; Pakhnenko et al., 2025)."
"doc.introduction.importance_of_digital_competence.paragraph.208c7f175589","introduction.importance_of_digital_competence|paragraph","Figure 1. Digital competence – a selection of facts and figures.","Figuur 1. Digitale competentie – een selectie van feiten en cijfers."
"doc.introduction.importance_of_digital_competence.table_cell.ef846b801e60","introduction.importance_of_digital_competence|table_cell","Children and youth","Kinderen en jongeren"
"doc.introduction.importance_of_digital_competence.table_cell.bc59376bb46f","introduction.importance_of_digital_competence|table_cell","Adults in general","Volwassenen in het algemeen"
"doc.introduction.importance_of_digital_competence.table_cell.3bdd7d0d0d4f","introduction.importance_of_digital_competence|table_cell","Workers","Werknemers"
"doc.introduction.importance_of_digital_competence.table_cell.b211a5420ff3","introduction.importance_of_digital_competence|table_cell","̊ 43% of secondary school students in the EU did not reach a basic level of digital skills in 2023. (Source)\n̊ 96% of 15-year-olds in the EU used social media daily in 2022. (Source)\n̊ 9-12% of students aged 11-15 reported problematic social media use in 2022. (Source)\n̊ 14%-16% of students aged 11-15 reported experiencing cyberbullying at least twice in a two-month\nperiod in 2022. (Source)","̊ 43% van de scholieren in het voortgezet onderwijs in de EU bereikte in 2023 geen basisniveau van digitale vaardigheden. (Bron)\n̊ 96% van de 15-jarigen in de EU gebruikte in 2022 dagelijks sociale media. (Bron)\n̊ 9-12% van de leerlingen tussen 11 en 15 jaar rapporteerde problematisch gebruik van sociale media in 2022. (Bron)\n̊ 14%-16% van de leerlingen tussen 11 en 15 jaar meldde in 2022 ten minste tweemaal in een periode van twee maanden slachtoffer te zijn geweest van cyberpesten. (Bron)"
"doc.introduction.importance_of_digital_competence.table_cell.6053486fef83","introduction.importance_of_digital_competence|table_cell","̊ 56% of adults in the EU had at least basic digital skills in 2023. (Source)\n̊ 70% of adults who use the internet interacted digitally with public services in 2024. (Source)\n̊ 58% of adults used the internet in 2022 to look for health-related information. (Source)\n̊ 49% of adults reported having seen untrue or doubtful content on social media or news sites online in 2023.\n(Source)","̊ 56% van de volwassenen in de EU beschikte in 2023 over ten minste digitale basisvaardigheden. (Bron)\n̊ 70% van de volwassenen die internet gebruiken, had in 2024 digitale interactie met overheidsdiensten. (Bron)\n̊ 58% van de volwassenen gebruikte het internet in 2022 om informatie over gezondheid te zoeken. (Bron)\n̊ 49% van de volwassenen meldde in 2023 onjuiste of twijfelachtige inhoud te hebben gezien op sociale media of nieuwssites. (Bron)"
"doc.introduction.importance_of_digital_competence.table_cell.bb7f12a7e659","introduction.importance_of_digital_competence|table_cell","̊ 92% of EU workers used digital devices, tools or equipment to do their job in 2024-2025. (Source)\n̊ 35% of EU workers needed to learn new digital technology to do their job in 2020-2021 (Source).\n̊ 30% of EU workers used AI systems in work in 2024-2025. (Source)\n̊ 42% of workers across 11 European countries reported an AI skills gap in 2024. (Source)","̊ 92% van de EU-werknemers gebruikte in 2024-2025 digitale apparaten, gereedschappen of apparatuur om hun werk te doen. (Bron)\n̊ 35% van de EU-werknemers moest in 2020-2021 nieuwe digitale technologie leren om hun werk te doen (Bron).\n̊ 30% van de EU-werknemers gebruikte in 2024-2025 AI-systemen op het werk. (Bron)\n̊ 42% van de werknemers in 11 Europese landen rapporteerde in 2024 een tekort aan AI-vaardigheden. (Bron)"
"doc.introduction.importance_of_digital_competence.paragraph.9ff39142dd00","introduction.importance_of_digital_competence|paragraph","Figure 1 illustrates some of the implications of digital technologies for digital competence among children and youth, adults in general, and workers, through a selection of statistical evidence from recent surveys.","Figuur 1 illustreert enkele gevolgen van digitale technologieën voor de digitale competentie van kinderen en jongeren, volwassenen in het algemeen en werknemers, aan de hand van een selectie van statistisch bewijs uit recente enquêtes."
